Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8969087,GHED_EXTCHE_SHA2011,COUNTRY,RWA,AFR,Africa,YEAR,2010,,,,,,,,,52.42,52.41532,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
8969422,GHED_EXTCHE_SHA2011,COUNTRY,HND,AMR,Americas,YEAR,2005,,,,,,,,,8.48,8.48487,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
8971738,GHED_EXTCHE_SHA2011,COUNTRY,BDI,AFR,Africa,YEAR,2018,,,,,,,,,43.07,43.06557,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
8971822,GHED_EXTCHE_SHA2011,COUNTRY,URY,AMR,Americas,YEAR,2005,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
8972681,GHED_EXTCHE_SHA2011,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2014,,,,,,,,,2.03,2.03072,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
8974794,GHED_EXTCHE_SHA2011,COUNTRY,AUT,EUR,Europe,YEAR,2009,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
8975727,GHED_EXTCHE_SHA2011,COUNTRY,BEL,EUR,Europe,YEAR,2001,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
8976993,GHED_EXTCHE_SHA2011,COUNTRY,LAO,WPR,Western Pacific,YEAR,2000,,,,,,,,,9.83,9.82607,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
8979814,GHED_EXTCHE_SHA2011,COUNTRY,GRD,AMR,Americas,YEAR,2011,,,,,,,,,0.01,0.0087,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
8982900,GHED_EXTCHE_SHA2011,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,48.26,48.26341,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
