Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5160320,GHED_CHE_pc_US_SHA2011,COUNTRY,ARM,EUR,Europe,YEAR,2016,,,,,,,,,359.58,359.58228,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
5162769,GHED_CHE_pc_US_SHA2011,COUNTRY,JPN,WPR,Western Pacific,YEAR,2010,,,,,,,,,4071.8,4071.802,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
5169455,GHED_CHE_pc_US_SHA2011,COUNTRY,BHS,AMR,Americas,YEAR,2001,,,,,,,,,995.72,995.71844,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
5169506,GHED_CHE_pc_US_SHA2011,COUNTRY,GNQ,AFR,Africa,YEAR,2011,,,,,,,,,245.8,245.80304,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
5170729,GHED_CHE_pc_US_SHA2011,COUNTRY,MDA,EUR,Europe,YEAR,2003,,,,,,,,,38.44,38.43837,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
5170824,GHED_CHE_pc_US_SHA2011,COUNTRY,RUS,EUR,Europe,YEAR,2010,,,,,,,,,564.3,564.30066,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
5171516,GHED_CHE_pc_US_SHA2011,COUNTRY,CPV,AFR,Africa,YEAR,2020,,,,,,,,,235.43,235.43498,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
5171627,GHED_CHE_pc_US_SHA2011,COUNTRY,SYC,AFR,Africa,YEAR,2001,,,,,,,,,390.21,390.20773,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
5172661,GHED_CHE_pc_US_SHA2011,COUNTRY,FSM,WPR,Western Pacific,YEAR,2018,,,,,,,,,426.76,426.75873,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
5174598,GHED_CHE_pc_US_SHA2011,COUNTRY,BEN,AFR,Africa,YEAR,2015,,,,,,,,,27.35,27.34733,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
5174604,GHED_CHE_pc_US_SHA2011,COUNTRY,POL,EUR,Europe,YEAR,2004,,,,,,,,,392,392.00339,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
5180064,GHED_CHE_pc_US_SHA2011,COUNTRY,DOM,AMR,Americas,YEAR,2017,,,,,,,,,336.99,336.98895,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
5181421,GHED_CHE_pc_US_SHA2011,COUNTRY,GHA,AFR,Africa,YEAR,2006,,,,,,,,,49.24,49.2424,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
5181755,GHED_CHE_pc_US_SHA2011,COUNTRY,AUS,WPR,Western Pacific,YEAR,2022,,,,,,,,,6731,6730.99512,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
5184065,GHED_CHE_pc_US_SHA2011,COUNTRY,LUX,EUR,Europe,YEAR,2013,,,,,,,,,6356.64,6356.64453,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
5186719,GHED_CHE_pc_US_SHA2011,COUNTRY,UGA,AFR,Africa,YEAR,2021,,,,,,,,,51.03,51.03485,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
5189335,GHED_CHE_pc_US_SHA2011,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,1351.72,1351.72388,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
5197368,GHED_CHE_pc_US_SHA2011,COUNTRY,AUT,EUR,Europe,YEAR,2018,,,,,,,,,5337.22,5337.21826,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
5202502,GHED_CHE_pc_US_SHA2011,COUNTRY,MOZ,AFR,Africa,YEAR,2017,,,,,,,,,36.76,36.75826,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
5204182,GHED_CHE_pc_US_SHA2011,COUNTRY,SVN,EUR,Europe,YEAR,2021,,,,,,,,,2779.57,2779.56592,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
5205437,GHED_CHE_pc_US_SHA2011,COUNTRY,AUT,EUR,Europe,YEAR,2021,,,,,,,,,6520.49,6520.49072,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
5205776,GHED_CHE_pc_US_SHA2011,COUNTRY,SVN,EUR,Europe,YEAR,2022,,,,,,,,,2737.85,2737.84937,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
5209124,GHED_CHE_pc_US_SHA2011,COUNTRY,TGO,AFR,Africa,YEAR,2008,,,,,,,,,26.89,26.89384,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
5209233,GHED_CHE_pc_US_SHA2011,COUNTRY,ZAF,AFR,Africa,YEAR,2011,,,,,,,,,686.87,686.87244,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
5210972,GHED_CHE_pc_US_SHA2011,COUNTRY,DMA,AMR,Americas,YEAR,2017,,,,,,,,,415.87,415.87073,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
5217524,GHED_CHE_pc_US_SHA2011,COUNTRY,SVK,EUR,Europe,YEAR,2012,,,,,,,,,1319.44,1319.43823,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
5220937,GHED_CHE_pc_US_SHA2011,COUNTRY,BOL,AMR,Americas,YEAR,2002,,,,,,,,,43.49,43.49106,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
5223927,GHED_CHE_pc_US_SHA2011,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2006,,,,,,,,,2186.51,2186.50945,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
5224110,GHED_CHE_pc_US_SHA2011,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2006,,,,,,,,,1378.93,1378.92969,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
5224295,GHED_CHE_pc_US_SHA2011,COUNTRY,TON,WPR,Western Pacific,YEAR,2022,,,,,,,,,378.31,378.30542,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
5225946,GHED_CHE_pc_US_SHA2011,COUNTRY,MHL,WPR,Western Pacific,YEAR,2021,,,,,,,,,782.16,782.16351,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
5226317,GHED_CHE_pc_US_SHA2011,REGION,AFR,,,YEAR,2007,,,,,,,,,93.17,93.1656,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
5226700,GHED_CHE_pc_US_SHA2011,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2012,,,,,,,,,2828.05,2828.05471,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
5231144,GHED_CHE_pc_US_SHA2011,COUNTRY,NGA,AFR,Africa,YEAR,2016,,,,,,,,,75.52,75.52328,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
5232449,GHED_CHE_pc_US_SHA2011,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2015,,,,,,,,,144.29,144.29077,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
5235046,GHED_CHE_pc_US_SHA2011,COUNTRY,SEN,AFR,Africa,YEAR,2010,,,,,,,,,51.39,51.38805,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
