Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7473619,GHED_GGHE-DCHE_SHA2011,COUNTRY,TTO,AMR,Americas,YEAR,2013,,,,,,,,,51.51,51.51269,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
7473687,GHED_GGHE-DCHE_SHA2011,COUNTRY,BHS,AMR,Americas,YEAR,2007,,,,,,,,,40.04,40.04133,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
7477956,GHED_GGHE-DCHE_SHA2011,COUNTRY,PAN,AMR,Americas,YEAR,2002,,,,,,,,,62.68,62.6809,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
7483022,GHED_GGHE-DCHE_SHA2011,COUNTRY,LBR,AFR,Africa,YEAR,2004,,,,,,,,,8.16,8.1576,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
7483720,GHED_GGHE-DCHE_SHA2011,COUNTRY,ZMB,AFR,Africa,YEAR,2017,,,,,,,,,52.5,52.50149,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
7486439,GHED_GGHE-DCHE_SHA2011,COUNTRY,MDG,AFR,Africa,YEAR,2010,,,,,,,,,39.76,39.7614,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
7490489,GHED_GGHE-DCHE_SHA2011,COUNTRY,CZE,EUR,Europe,YEAR,2017,,,,,,,,,84.52,84.52112,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
7490638,GHED_GGHE-DCHE_SHA2011,COUNTRY,SEN,AFR,Africa,YEAR,2011,,,,,,,,,31.05,31.05285,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
7498478,GHED_GGHE-DCHE_SHA2011,COUNTRY,ETH,AFR,Africa,YEAR,2020,,,,,,,,,28.23,28.23314,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
7499848,GHED_GGHE-DCHE_SHA2011,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2021,,,,,,,,,41.1,41.10463,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
7504982,GHED_GGHE-DCHE_SHA2011,COUNTRY,HND,AMR,Americas,YEAR,2013,,,,,,,,,41.21,41.2132,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
7506602,GHED_GGHE-DCHE_SHA2011,COUNTRY,LVA,EUR,Europe,YEAR,2019,,,,,,,,,59.86,59.85708,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
7508219,GHED_GGHE-DCHE_SHA2011,COUNTRY,MCO,EUR,Europe,YEAR,2022,,,,,,,,,86.65,86.65363,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
7511653,GHED_GGHE-DCHE_SHA2011,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,71.09,71.09094,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
7513731,GHED_GGHE-DCHE_SHA2011,COUNTRY,ESP,EUR,Europe,YEAR,2000,,,,,,,,,71.63,71.62883,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
