Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7781146,GHED_EXT_pc_US_SHA2011,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2003,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
7781425,GHED_EXT_pc_US_SHA2011,COUNTRY,MHL,WPR,Western Pacific,YEAR,2001,,,,,,,,,107.63,107.63249,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
7782011,GHED_EXT_pc_US_SHA2011,COUNTRY,TJK,EUR,Europe,YEAR,2017,,,,,,,,,4.35,4.34978,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
7782099,GHED_EXT_pc_US_SHA2011,COUNTRY,GIN,AFR,Africa,YEAR,2009,,,,,,,,,4.61,4.61465,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
7783671,GHED_EXT_pc_US_SHA2011,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,7.07,7.06797,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
7789367,GHED_EXT_pc_US_SHA2011,COUNTRY,DZA,AFR,Africa,YEAR,2019,,,,,,,,,0.11,0.11017,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
7789779,GHED_EXT_pc_US_SHA2011,REGION,SEAR,,,YEAR,2011,,,,,,,,,4.69,4.68701,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
7790266,GHED_EXT_pc_US_SHA2011,COUNTRY,FRA,EUR,Europe,YEAR,2014,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
7791452,GHED_EXT_pc_US_SHA2011,REGION,SEAR,,,YEAR,2007,,,,,,,,,4.09,4.0893,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
7794626,GHED_EXT_pc_US_SHA2011,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2009,,,,,,,,,12.23,12.22724,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
7799041,GHED_EXT_pc_US_SHA2011,COUNTRY,IRL,EUR,Europe,YEAR,2000,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
7804322,GHED_EXT_pc_US_SHA2011,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,20.4,20.39669,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
7805751,GHED_EXT_pc_US_SHA2011,COUNTRY,ALB,EUR,Europe,YEAR,2008,,,,,,,,,4.75,4.74968,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
7805915,GHED_EXT_pc_US_SHA2011,COUNTRY,JPN,WPR,Western Pacific,YEAR,2003,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
7806174,GHED_EXT_pc_US_SHA2011,COUNTRY,MLT,EUR,Europe,YEAR,2014,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
7810133,GHED_EXT_pc_US_SHA2011,COUNTRY,GAB,AFR,Africa,YEAR,2007,,,,,,,,,7.04,7.04098,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
7810179,GHED_EXT_pc_US_SHA2011,COUNTRY,AUT,EUR,Europe,YEAR,2005,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7812051,GHED_EXT_pc_US_SHA2011,COUNTRY,MOZ,AFR,Africa,YEAR,2013,,,,,,,,,24.31,24.30544,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
7817475,GHED_EXT_pc_US_SHA2011,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,1.62,1.61933,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
7818314,GHED_EXT_pc_US_SHA2011,COUNTRY,ERI,AFR,Africa,YEAR,2006,,,,,,,,,12.69,12.68596,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
7823062,GHED_EXT_pc_US_SHA2011,COUNTRY,CMR,AFR,Africa,YEAR,2005,,,,,,,,,2.05,2.05229,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7824060,GHED_EXT_pc_US_SHA2011,COUNTRY,MRT,AFR,Africa,YEAR,2008,,,,,,,,,2.56,2.55743,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
7824154,GHED_EXT_pc_US_SHA2011,COUNTRY,TUV,WPR,Western Pacific,YEAR,2000,,,,,,,,,0.07,0.06663,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
