Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
210239,GHED_OOP_pc_US_SHA2011,COUNTRY,AGO,AFR,Africa,YEAR,2005,,,,,,,,,23.14,23.13963,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
211088,GHED_OOP_pc_US_SHA2011,COUNTRY,ETH,AFR,Africa,YEAR,2014,,,,,,,,,8.31,8.31288,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
212377,GHED_OOP_pc_US_SHA2011,COUNTRY,ZAF,AFR,Africa,YEAR,2020,,,,,,,,,32.37,32.37008,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
215162,GHED_OOP_pc_US_SHA2011,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2003,,,,,,,,,6.29,6.29121,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
215749,GHED_OOP_pc_US_SHA2011,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,44.76,44.76469,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
217278,GHED_OOP_pc_US_SHA2011,COUNTRY,CMR,AFR,Africa,YEAR,2017,,,,,,,,,44.52,44.52387,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
217776,GHED_OOP_pc_US_SHA2011,COUNTRY,POL,EUR,Europe,YEAR,2007,,,,,,,,,173.76,173.76197,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
218314,GHED_OOP_pc_US_SHA2011,REGION,EMR,,,YEAR,2022,,,,,,,,,100.64,100.64207,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
223336,GHED_OOP_pc_US_SHA2011,COUNTRY,CHN,WPR,Western Pacific,YEAR,2005,,,,,,,,,42.12,42.11523,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
223480,GHED_OOP_pc_US_SHA2011,COUNTRY,GAB,AFR,Africa,YEAR,2017,,,,,,,,,48.42,48.41987,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
225390,GHED_OOP_pc_US_SHA2011,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,107.41,107.41339,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
